1.7526e+01 0.0000e+00
2.3026e+01 2.7900e-22
2.8026e+01 1.3900e-21
3.3026e+01 2.4700e-21
3.8026e+01 2.8100e-21
4.3026e+01 2.9900e-21
4.8026e+01 3.1900e-21
5.3026e+01 3.3900e-21
5.8026e+01 3.6200e-21
6.3026e+01 3.6900e-21
6.8026e+01 3.7900e-21
7.3026e+01 3.8000e-21
7.8026e+01 3.8600e-21
8.3026e+01 3.8900e-21
8.8026e+01 3.9000e-21
9.3026e+01 3.9000e-21
9.8026e+01 3.8900e-21
1.0803e+02 3.8600e-21
1.1803e+02 3.7800e-21
1.3803e+02 3.6500e-21
1.5803e+02 3.4000e-21
1.7803e+02 3.3300e-21
1.9803e+02 3.1400e-21
2.2303e+02 3.0000e-21
2.4803e+02 2.7800e-21
2.7303e+02 2.6900e-21
2.9803e+02 2.5000e-21
3.4803e+02 2.2600e-21
3.9803e+02 2.1100e-21
4.4803e+02 1.9300e-21
4.9803e+02 1.7800e-21
5.4803e+02 1.6500e-21
5.9803e+02 1.5400e-21
6.4803e+02 1.4500e-21
6.9803e+02 1.3900e-21
7.4803e+02 1.3200e-21
7.9803e+02 1.2400e-21
8.4803e+02 1.1900e-21
8.9803e+02 1.1300e-21
9.4803e+02 1.1000e-21
9.9803e+02 1.0300e-21
