1.5704e+01 0.0000e+00
2.1204e+01 2.7900e-22
2.6204e+01 1.3900e-21
3.1204e+01 2.4700e-21
3.6204e+01 2.8100e-21
4.1204e+01 2.9900e-21
4.6204e+01 3.1900e-21
5.1204e+01 3.3900e-21
5.6204e+01 3.6200e-21
6.1204e+01 3.6900e-21
6.6204e+01 3.7900e-21
7.1204e+01 3.8000e-21
7.6204e+01 3.8600e-21
8.1204e+01 3.8900e-21
8.6204e+01 3.9000e-21
9.1204e+01 3.9000e-21
9.6204e+01 3.8900e-21
1.0620e+02 3.8600e-21
1.1620e+02 3.7800e-21
1.3620e+02 3.6500e-21
1.5620e+02 3.4000e-21
1.7620e+02 3.3300e-21
1.9620e+02 3.1400e-21
2.2120e+02 3.0000e-21
2.4620e+02 2.7800e-21
2.7120e+02 2.6900e-21
2.9620e+02 2.5000e-21
3.4620e+02 2.2600e-21
3.9620e+02 2.1100e-21
4.4620e+02 1.9300e-21
4.9620e+02 1.7800e-21
5.4620e+02 1.6500e-21
5.9620e+02 1.5400e-21
6.4620e+02 1.4500e-21
6.9620e+02 1.3900e-21
7.4620e+02 1.3200e-21
7.9620e+02 1.2400e-21
8.4620e+02 1.1900e-21
8.9620e+02 1.1300e-21
9.4620e+02 1.1000e-21
9.9620e+02 1.0300e-21
